null_index,exp,X,n,R_bits_per_gap
16,24.0,16777216.0,986046.0,-1.014151469606836e-06
16,25.0,33554432.0,1896353.0,-5.273279816573994e-07
16,26.0,67108864.0,3647389.0,-2.741687272731206e-07
17,15.0,32768.0,2994.0,-0.0003340013360053437
17,16.0,65536.0,5736.0,-0.00017433751743375174
17,17.0,131072.0,10776.0,-9.279881217520494e-05
17,18.0,262144.0,20255.0,-4.937052579609769e-05
17,19.0,524288.0,39016.0,-2.563051055977026e-05
17,20.0,1048576.0,73667.0,-1.3574599209957446e-05
17,21.0,2097152.0,139969.0,-7.144439125806369e-06
17,22.0,4194304.0,267643.0,-3.73632039694642e-06
17,23.0,8388608.0,513861.0,-1.9460515586900355e-06
17,24.0,16777216.0,984778.0,-1.0154572908817807e-06
17,25.0,33554432.0,1893183.0,-5.282109547782324e-07
17,26.0,67108864.0,3643434.0,-2.74466341369179e-07
18,15.0,32768.0,3089.0,-0.0003237293622531575
18,16.0,65536.0,5687.0,-0.00017583963425356184
18,17.0,131072.0,10784.0,-9.272997032640958e-05
18,18.0,262144.0,20622.0,-4.849190185239011e-05
18,19.0,524288.0,38809.0,-2.5767218944058978e-05
18,20.0,1048576.0,73036.0,-1.3691877977983108e-05
18,21.0,2097152.0,140959.0,-7.094261451911653e-06
18,22.0,4194304.0,268294.0,-3.727254429841862e-06
18,23.0,8388608.0,513504.0,-1.947404499283365e-06
18,24.0,16777216.0,986167.0,-1.0140270359886508e-06
18,25.0,33554432.0,1895334.0,-5.27611492222494e-07
18,26.0,67108864.0,3645608.0,-2.7430266775800814e-07
19,15.0,32768.0,2985.0,-0.0003350083752093743
19,16.0,65536.0,5750.0,-0.00017391304347825825
19,17.0,131072.0,10776.0,-9.279881217520407e-05
19,18.0,262144.0,20224.0,-4.944620253164445e-05
19,19.0,524288.0,38724.0,-2.58237785352752e-05
19,20.0,1048576.0,73681.0,-1.3572019923725086e-05
19,21.0,2097152.0,140591.0,-7.112830835543966e-06
19,22.0,4194304.0,268387.0,-3.725962881957884e-06
19,23.0,8388608.0,514532.0,-1.9435137173197988e-06
19,24.0,16777216.0,985073.0,-1.0151531916923888e-06
19,25.0,33554432.0,1895308.0,-5.276187300427814e-07
19,26.0,67108864.0,3646895.0,-2.742058655376499e-07
