null_index,exp,X,n,R_bits_per_gap
22,18,262144.0,20390.0,-4.90436488474742e-05
22,19,524288.0,38635.0,-2.5883266468228257e-05
22,20,1048576.0,73586.0,-1.3589541488870144e-05
22,21,2097152.0,140336.0,-7.125755330065012e-06
22,22,4194304.0,268216.0,-3.7283383541623025e-06
22,23,8388608.0,513708.0,-1.9466311601142996e-06
22,24,16777216.0,985818.0,-1.0143860225721122e-06
22,25,33554432.0,1894120.0,-5.279496547209297e-07
22,26,67108864.0,3645744.0,-2.742924352340695e-07
23,15,32768.0,3030.0,-0.00033003300330032977
23,16,65536.0,5709.0,-0.00017516202487300725
23,17,131072.0,10749.0,-9.303190994511123e-05
23,18,262144.0,20390.0,-4.9043648847474154e-05
23,19,524288.0,38635.0,-2.5883266468228243e-05
23,20,1048576.0,73586.0,-1.3589541488870098e-05
23,21,2097152.0,140336.0,-7.125755330064989e-06
23,22,4194304.0,268216.0,-3.7283383541623148e-06
23,23,8388608.0,513708.0,-1.946631160114313e-06
23,24,16777216.0,985818.0,-1.0143860225721175e-06
23,25,33554432.0,1894120.0,-5.279496547209282e-07
23,26,67108864.0,3645744.0,-2.7429243523406993e-07
24,15,32768.0,3030.0,-0.00033003300330032944
24,16,65536.0,5709.0,-0.00017516202487300765
24,17,131072.0,10749.0,-9.30319099451111e-05
24,18,262144.0,20390.0,-4.9043648847474194e-05
24,19,524288.0,38635.0,-2.5883266468228324e-05
24,20,1048576.0,73586.0,-1.3589541488870202e-05
24,21,2097152.0,140336.0,-7.125755330064993e-06
24,22,4194304.0,268216.0,-3.728338354162301e-06
24,23,8388608.0,513708.0,-1.94663116011431e-06
24,24,16777216.0,985818.0,-1.0143860225721196e-06
24,25,33554432.0,1894120.0,-5.279496547209245e-07
24,26,67108864.0,3645744.0,-2.742924352340689e-07
25,15,32768.0,3030.0,-0.00033003300330032944
25,16,65536.0,5709.0,-0.0001751620248730071
25,17,131072.0,10749.0,-9.30319099451111e-05
25,18,262144.0,20390.0,-4.9043648847474296e-05
25,19,524288.0,38635.0,-2.5883266468228243e-05
25,20,1048576.0,73586.0,-1.3589541488870078e-05
25,21,2097152.0,140336.0,-7.125755330065012e-06
25,22,4194304.0,268216.0,-3.7283383541623046e-06
25,23,8388608.0,513708.0,-1.9466311601143114e-06
25,24,16777216.0,985818.0,-1.0143860225721152e-06
25,25,33554432.0,1894120.0,-5.27949654720924e-07
25,26,67108864.0,3645744.0,-2.742924352340688e-07
26,15,32768.0,3030.0,-0.0003300330033003299
26,16,65536.0,5709.0,-0.00017516202487300738
26,17,131072.0,10749.0,-9.303190994511088e-05
26,18,262144.0,20390.0,-4.904364884747421e-05
26,19,524288.0,38635.0,-2.588326646822826e-05
26,20,1048576.0,73586.0,-1.3589541488870168e-05
26,21,2097152.0,140336.0,-7.125755330064993e-06
26,22,4194304.0,268216.0,-3.7283383541623148e-06
26,23,8388608.0,513708.0,-1.946631160114316e-06
26,24,16777216.0,985818.0,-1.014386022572117e-06
26,25,33554432.0,1894120.0,-5.27949654720922e-07
26,26,67108864.0,3645744.0,-2.7429243523407204e-07
27,15,32768.0,3030.0,-0.00033003300330032884
27,16,65536.0,5709.0,-0.0001751620248730067
27,17,131072.0,10749.0,-9.303190994511108e-05
27,18,262144.0,20390.0,-4.9043648847474194e-05
27,19,524288.0,38635.0,-2.588326646822828e-05
27,20,1048576.0,73586.0,-1.3589541488870195e-05
27,21,2097152.0,140336.0,-7.125755330064952e-06
27,22,4194304.0,268216.0,-3.7283383541623084e-06
27,23,8388608.0,513708.0,-1.946631160114301e-06
27,24,16777216.0,985818.0,-1.0143860225721215e-06
27,25,33554432.0,1894120.0,-5.27949654720927e-07
27,26,67108864.0,3645744.0,-2.7429243523406903e-07
28,15,32768.0,3030.0,-0.00033003300330033074
28,16,65536.0,5709.0,-0.00017516202487300717
28,17,131072.0,10749.0,-9.3031909945111e-05
28,18,262144.0,20390.0,-4.9043648847474127e-05
28,19,524288.0,38635.0,-2.5883266468228284e-05
28,20,1048576.0,73586.0,-1.3589541488870163e-05
28,21,2097152.0,140336.0,-7.1257553300649776e-06
